grid_type,game_id,game_event_id,id,name,team_id,team_name,period,minutes_remaining,seconds_remaining,event_type,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,game_date,htm,vtm,shot_made_numeric,shot_value,person_id_shot_chart,shot_id,loc_x2,opponent,fga,fgm,x3fga,x3fgm,x2fga,x2fgm,Laker_uniform
Shot Chart Detail,0022000640,253,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,5,10,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-22.8,8.55,1,missed,2021-03-20,LAL,ATL,0,3,1629659,s4379,-45.6,ATL,1,0,1,0,0,0,ASSOCIATION
Shot Chart Detail,0022000640,267,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,4,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1.5,6.75,1,made,2021-03-20,LAL,ATL,1,2,1629659,s4380,3,ATL,1,1,0,0,1,1,ASSOCIATION
Shot Chart Detail,0022000640,402,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,6,29,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,8.15,1,missed,2021-03-20,LAL,ATL,0,2,1629659,s4381,0,ATL,1,0,0,0,1,0,ASSOCIATION
Shot Chart Detail,0022000640,418,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,5,52,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2.4,7.15,1,made,2021-03-20,LAL,ATL,1,2,1629659,s4382,-4.8,ATL,1,1,0,0,1,1,ASSOCIATION
Shot Chart Detail,0022000640,445,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,4,18,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,2.2,22.95,1,made,2021-03-20,LAL,ATL,1,2,1629659,s4383,4.4,ATL,1,1,0,0,1,1,ASSOCIATION
Shot Chart Detail,0022000640,467,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,2,4,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1.7,8.15,1,missed,2021-03-20,LAL,ATL,0,2,1629659,s4384,3.4,ATL,1,0,0,0,1,0,ASSOCIATION
Shot Chart Detail,0022000640,492,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,0,32,Missed Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.9,6.05,1,missed,2021-03-20,LAL,ATL,0,2,1629659,s4385,-3.8,ATL,1,0,0,0,1,0,ASSOCIATION
Shot Chart Detail,0022000640,518,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,9,55,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,3.3,12.35,1,missed,2021-03-20,LAL,ATL,0,2,1629659,s4386,6.6,ATL,1,0,0,0,1,0,ASSOCIATION
Shot Chart Detail,0022000640,600,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,2,48,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-23.7,8.35,1,missed,2021-03-20,LAL,ATL,0,3,1629659,s4387,-47.4,ATL,1,0,1,0,0,0,ASSOCIATION
Shot Chart Detail,0022000640,607,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,2,9,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,3.6,7.85,1,missed,2021-03-20,LAL,ATL,0,2,1629659,s4388,7.2,ATL,1,0,0,0,1,0,ASSOCIATION
Shot Chart Detail,0022000651,71,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,1,5,31,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-8.6,10.45,1,made,2021-03-21,PHX,LAL,1,2,1629659,s4389,-17.2,PHX,1,1,0,0,1,1,CITY
Shot Chart Detail,0022000651,105,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,1,3,4,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3.4,6.95,1,missed,2021-03-21,PHX,LAL,0,2,1629659,s4390,6.8,PHX,1,0,0,0,1,0,CITY
Shot Chart Detail,0022000651,117,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,1,3,3,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.6,7.05,1,missed,2021-03-21,PHX,LAL,0,2,1629659,s4391,1.2,PHX,1,0,0,0,1,0,CITY
Shot Chart Detail,0022000651,111,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,1,2,42,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.9,5.35,1,made,2021-03-21,PHX,LAL,1,2,1629659,s4392,-1.8,PHX,1,1,0,0,1,1,CITY
Shot Chart Detail,0022000651,136,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,1,1,7,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0.8,7.85,1,missed,2021-03-21,PHX,LAL,0,2,1629659,s4393,1.6,PHX,1,0,0,0,1,0,CITY
Shot Chart Detail,0022000651,164,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,11,19,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0.3,8.25,1,made,2021-03-21,PHX,LAL,1,2,1629659,s4394,0.6,PHX,1,1,0,0,1,1,CITY
Shot Chart Detail,0022000651,172,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,10,31,Missed Shot,Floating Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.1,6.65,1,missed,2021-03-21,PHX,LAL,0,2,1629659,s4395,-2.2,PHX,1,0,0,0,1,0,CITY
Shot Chart Detail,0022000651,212,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,7,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-20.6,8.35,1,missed,2021-03-21,PHX,LAL,0,2,1629659,s4396,-41.2,PHX,1,0,0,0,1,0,CITY
Shot Chart Detail,0022000651,292,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,2,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-15.1,25.85,1,missed,2021-03-21,PHX,LAL,0,3,1629659,s4397,-30.2,PHX,1,0,1,0,0,0,CITY
Shot Chart Detail,0022000651,400,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,5,32,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-22.5,7.95,1,missed,2021-03-21,PHX,LAL,0,3,1629659,s4398,-45,PHX,1,0,1,0,0,0,CITY
Shot Chart Detail,0022000651,465,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,0,35,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.9,6.85,1,made,2021-03-21,PHX,LAL,1,2,1629659,s4399,-1.8,PHX,1,1,0,0,1,1,CITY
Shot Chart Detail,0022000651,495,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,11,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,3.1,6.75,1,missed,2021-03-21,PHX,LAL,0,2,1629659,s4400,6.2,PHX,1,0,0,0,1,0,CITY
Shot Chart Detail,0022000651,518,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,10,1,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2.3,7.25,1,made,2021-03-21,PHX,LAL,1,2,1629659,s4401,-4.6,PHX,1,1,0,0,1,1,CITY
Shot Chart Detail,0022000651,557,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,7,47,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-3.3,14.85,1,made,2021-03-21,PHX,LAL,1,2,1629659,s4402,-6.6,PHX,1,1,0,0,1,1,CITY
Shot Chart Detail,0022000651,663,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,1,26,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-0.8,3.35,1,missed,2021-03-21,PHX,LAL,0,2,1629659,s4403,-1.6,PHX,1,0,0,0,1,0,CITY
Shot Chart Detail,0022000651,648,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,1,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,7.35,1,missed,2021-03-21,PHX,LAL,0,2,1629659,s4404,4,PHX,1,0,0,0,1,0,CITY
Shot Chart Detail,0022000663,214,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,8,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,2.3,30.55,1,missed,2021-03-23,NOP,LAL,0,3,1629659,s4405,4.6,NOP,1,0,1,0,0,0,CITY
Shot Chart Detail,0022000663,239,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,7,7,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2.6,6.15,1,missed,2021-03-23,NOP,LAL,0,2,1629659,s4406,-5.2,NOP,1,0,0,0,1,0,CITY
Shot Chart Detail,0022000663,466,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,2,34,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-6.7,24.05,1,missed,2021-03-23,NOP,LAL,0,2,1629659,s4407,-13.4,NOP,1,0,0,0,1,0,CITY
Shot Chart Detail,0022000663,503,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,0,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,17.4,23.15,1,made,2021-03-23,NOP,LAL,1,3,1629659,s4408,34.8,NOP,1,1,1,1,0,0,CITY
Shot Chart Detail,0022000663,658,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,1,53,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.2,5.65,1,made,2021-03-23,NOP,LAL,1,2,1629659,s4409,0.4,NOP,1,1,0,0,1,1,CITY
Shot Chart Detail,0022000681,177,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,11,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.7,6.05,1,made,2021-03-25,LAL,PHI,1,2,1629659,s4410,-3.4,PHI,1,1,0,0,1,1,CITY
Shot Chart Detail,0022000681,217,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,8,47,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-22.9,6.05,1,missed,2021-03-25,LAL,PHI,0,3,1629659,s4411,-45.8,PHI,1,0,1,0,0,0,CITY
Shot Chart Detail,0022000681,460,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,3,35,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1.1,6.95,1,missed,2021-03-25,LAL,PHI,0,2,1629659,s4412,2.2,PHI,1,0,0,0,1,0,CITY
Shot Chart Detail,0022000681,497,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,2,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,11.1,28.15,1,missed,2021-03-25,LAL,PHI,0,3,1629659,s4413,22.2,PHI,1,0,1,0,0,0,CITY
Shot Chart Detail,0022000681,552,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,11,23,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0.3,7.45,1,missed,2021-03-25,LAL,PHI,0,2,1629659,s4414,0.6,PHI,1,0,0,0,1,0,CITY
Shot Chart Detail,0022000681,587,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,8,31,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1.4,6.15,1,missed,2021-03-25,LAL,PHI,0,2,1629659,s4415,-2.8,PHI,1,0,0,0,1,0,CITY
Shot Chart Detail,0022000693,63,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,1,5,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0.2,6.75,1,made,2021-03-26,LAL,CLE,1,2,1629659,s4416,0.4,CLE,1,1,0,0,1,1,ICON
Shot Chart Detail,0022000693,124,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,1,1,56,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5.15,1,missed,2021-03-26,LAL,CLE,0,2,1629659,s4417,0,CLE,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000693,151,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,1,0,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,7.4,30.45,1,missed,2021-03-26,LAL,CLE,0,3,1629659,s4418,14.8,CLE,1,0,1,0,0,0,ICON
Shot Chart Detail,0022000693,190,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,9,13,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1.4,6.85,1,made,2021-03-26,LAL,CLE,1,2,1629659,s4419,-2.8,CLE,1,1,0,0,1,1,ICON
Shot Chart Detail,0022000693,440,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,5,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-16.9,26.65,1,missed,2021-03-26,LAL,CLE,0,3,1629659,s4420,-33.8,CLE,1,0,1,0,0,0,ICON
Shot Chart Detail,0022000693,488,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,2,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-0.8,8.35,1,missed,2021-03-26,LAL,CLE,0,2,1629659,s4421,-1.6,CLE,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000693,504,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,1,4,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-0.5,6.15,1,made,2021-03-26,LAL,CLE,1,2,1629659,s4422,-1,CLE,1,1,0,0,1,1,ICON
Shot Chart Detail,0022000693,568,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,8,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0.2,7.75,1,made,2021-03-26,LAL,CLE,1,2,1629659,s4423,0.4,CLE,1,1,0,0,1,1,ICON
Shot Chart Detail,0022000693,572,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,7,47,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,4.7,17.25,1,made,2021-03-26,LAL,CLE,1,2,1629659,s4424,9.4,CLE,1,1,0,0,1,1,ICON
Shot Chart Detail,0022000693,615,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,5,37,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,22.6,8.85,1,made,2021-03-26,LAL,CLE,1,3,1629659,s4425,45.2,CLE,1,1,1,1,0,0,ICON
Shot Chart Detail,0022000693,643,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,3,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,17.2,27.95,1,missed,2021-03-26,LAL,CLE,0,3,1629659,s4426,34.4,CLE,1,0,1,0,0,0,ICON
Shot Chart Detail,0022000706,145,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,10,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0.7,8.75,1,made,2021-03-28,LAL,ORL,1,2,1629659,s4427,1.4,ORL,1,1,0,0,1,1,ASSOCIATION
Shot Chart Detail,0022000706,159,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,9,43,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-23.3,4.55,1,missed,2021-03-28,LAL,ORL,0,3,1629659,s4428,-46.6,ORL,1,0,1,0,0,0,ASSOCIATION
Shot Chart Detail,0022000706,202,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,6,44,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.3,6.55,1,missed,2021-03-28,LAL,ORL,0,2,1629659,s4429,2.6,ORL,1,0,0,0,1,0,ASSOCIATION
Shot Chart Detail,0022000729,136,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,1,1,28,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,15,7.8,18.75,1,missed,2021-03-31,LAL,MIL,0,2,1629659,s4430,15.6,MIL,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000729,497,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,1,40,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-8.8,6.85,1,made,2021-03-31,LAL,MIL,1,2,1629659,s4431,-17.6,MIL,1,1,0,0,1,1,ICON
Shot Chart Detail,0022000729,524,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,11,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,4.1,30.15,1,missed,2021-03-31,LAL,MIL,0,3,1629659,s4432,8.2,MIL,1,0,1,0,0,0,ICON
Shot Chart Detail,0022000729,536,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,10,38,Missed Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4.1,6.35,1,missed,2021-03-31,LAL,MIL,0,2,1629659,s4433,8.2,MIL,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000746,156,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,1,1,9,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1.1,9.95,1,made,2021-04-02,SAC,LAL,1,2,1629659,s4434,2.2,SAC,1,1,0,0,1,1,ICON
Shot Chart Detail,0022000746,178,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,11,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.7,6.25,1,made,2021-04-02,SAC,LAL,1,2,1629659,s4435,5.4,SAC,1,1,0,0,1,1,ICON
Shot Chart Detail,0022000746,181,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,11,15,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.2,5.45,1,made,2021-04-02,SAC,LAL,1,2,1629659,s4436,4.4,SAC,1,1,0,0,1,1,ICON
Shot Chart Detail,0022000746,193,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,10,31,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-0.6,8.65,1,missed,2021-04-02,SAC,LAL,0,2,1629659,s4437,-1.2,SAC,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000746,215,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,9,40,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.7,5.95,1,missed,2021-04-02,SAC,LAL,0,2,1629659,s4438,5.4,SAC,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000746,222,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,9,16,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2.1,6.35,1,missed,2021-04-02,SAC,LAL,0,2,1629659,s4439,4.2,SAC,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000746,274,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,5,39,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,21.2,19.15,1,missed,2021-04-02,SAC,LAL,0,3,1629659,s4440,42.4,SAC,1,0,1,0,0,0,ICON
Shot Chart Detail,0022000746,422,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,4,37,Made Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,16.8,24.95,1,made,2021-04-02,SAC,LAL,1,3,1629659,s4441,33.6,SAC,1,1,1,1,0,0,ICON
Shot Chart Detail,0022000746,446,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,2,56,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-5.5,5.65,1,missed,2021-04-02,SAC,LAL,0,2,1629659,s4442,-11,SAC,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000746,479,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,0,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1.1,5.75,1,made,2021-04-02,SAC,LAL,1,2,1629659,s4443,2.2,SAC,1,1,0,0,1,1,ICON
Shot Chart Detail,0022000746,611,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,2,45,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-11.1,5.85,1,missed,2021-04-02,SAC,LAL,0,2,1629659,s4444,-22.2,SAC,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000746,625,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,1,34,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0.5,5.85,1,made,2021-04-02,SAC,LAL,1,2,1629659,s4445,1,SAC,1,1,0,0,1,1,ICON
Shot Chart Detail,0022000746,659,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,1,14,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-3.5,7.85,1,missed,2021-04-02,SAC,LAL,0,2,1629659,s4446,-7,SAC,1,0,0,0,1,0,ICON
Shot Chart Detail,0022000756,118,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,1,2,20,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,4,12.65,1,made,2021-04-04,LAC,LAL,1,2,1629659,s4447,8,LAC,1,1,0,0,1,1,ASSOCIATION
Shot Chart Detail,0022000756,122,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,1,1,47,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-17.3,16.65,1,made,2021-04-04,LAC,LAL,1,2,1629659,s4448,-34.6,LAC,1,1,0,0,1,1,ASSOCIATION
Shot Chart Detail,0022000756,138,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,1,0,33,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,-7.5,19.05,1,missed,2021-04-04,LAC,LAL,0,2,1629659,s4449,-15,LAC,1,0,0,0,1,0,ASSOCIATION
Shot Chart Detail,0022000756,164,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,11,20,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-0.3,5.65,1,missed,2021-04-04,LAC,LAL,0,2,1629659,s4450,-0.6,LAC,1,0,0,0,1,0,ASSOCIATION
Shot Chart Detail,0022000756,194,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,8,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-7.4,32.35,1,missed,2021-04-04,LAC,LAL,0,3,1629659,s4451,-14.8,LAC,1,0,1,0,0,0,ASSOCIATION
Shot Chart Detail,0022000756,477,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,3,0,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0.8,7.95,1,made,2021-04-04,LAC,LAL,1,2,1629659,s4452,1.6,LAC,1,1,0,0,1,1,ASSOCIATION
Shot Chart Detail,0022000756,507,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,10,55,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0.3,8.15,1,made,2021-04-04,LAC,LAL,1,2,1629659,s4453,0.6,LAC,1,1,0,0,1,1,ASSOCIATION
Shot Chart Detail,0022000756,517,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,9,25,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,5.5,17.35,1,made,2021-04-04,LAC,LAL,1,2,1629659,s4454,11,LAC,1,1,0,0,1,1,ASSOCIATION
Shot Chart Detail,0022000756,531,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,7,57,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-0.5,8.45,1,missed,2021-04-04,LAC,LAL,0,2,1629659,s4455,-1,LAC,1,0,0,0,1,0,ASSOCIATION
Shot Chart Detail,0022000756,533,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,7,53,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5.25,1,missed,2021-04-04,LAC,LAL,0,2,1629659,s4456,0,LAC,1,0,0,0,1,0,ASSOCIATION
Shot Chart Detail,0022000756,535,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,7,52,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5.25,1,made,2021-04-04,LAC,LAL,1,2,1629659,s4457,0,LAC,1,1,0,0,1,1,ASSOCIATION
Shot Chart Detail,0022000756,553,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,4,6,40,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-6.7,19.45,1,missed,2021-04-04,LAC,LAL,0,2,1629659,s4458,-13.4,LAC,1,0,0,0,1,0,ASSOCIATION
